date,pair,pool_address,tvl_usd,volume_usd,fees_usd,vol_per_tvl_pct,fees_per_tvl_pct,fees_per_vol_pct
2026-03-14,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,1097145.16,264053.56,132.0268,24.0673,0.012034,0.05
2026-03-14,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1858164.49,507013.17,155.0428,27.2857,0.008344,0.03058
2026-03-14,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,72124.22,5589.73,12.7038,7.7501,0.017614,0.227271
2026-03-15,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,971580.47,821766.79,233.9136,84.5804,0.024076,0.028465
2026-03-15,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,445228.35,382388.34,187.8986,85.8859,0.042203,0.049138
2026-03-15,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,1088862.2,644303.83,314.1187,59.1722,0.028848,0.048753
2026-03-15,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1919810.2,1190326.12,359.8364,62.0023,0.018743,0.03023
2026-03-15,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,74469.23,16033.55,32.7649,21.5304,0.043998,0.204352
2026-03-16,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,827509.29,1529732.48,607.9918,184.8599,0.073473,0.039745
2026-03-16,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,456821.69,750235.45,375.2505,164.2294,0.082144,0.050018
2026-03-16,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,820936.92,583656.1,292.2063,71.0963,0.035594,0.050065
2026-03-16,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,2014789.85,2445654.73,1194.8391,121.3851,0.059303,0.048856
2026-03-16,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,80395.59,18215.41,53.4718,22.6572,0.066511,0.293553
2026-03-17,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,918683.13,1227224.84,489.8189,133.5852,0.053317,0.039913
2026-03-17,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,455863.57,823417.11,414.0091,180.628,0.090819,0.050279
2026-03-17,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,1126472.57,637568.9,319.6631,56.5987,0.028377,0.050138
2026-03-17,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,2005472.63,1141711.02,566.5415,56.9298,0.02825,0.049622
2026-03-17,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,79676.49,34620.49,103.8615,43.4513,0.130354,0.3
2026-03-18,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,793441.32,609512.99,183.2618,76.8189,0.023097,0.030067
2026-03-18,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,444307.2,539714.76,218.0398,121.4733,0.049074,0.040399
2026-03-18,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,799763.84,907825.02,387.1005,113.5116,0.048402,0.04264
2026-03-18,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,2059807.79,1900398.1,723.8596,92.2609,0.035142,0.03809
2026-03-18,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,75561.36,19312.7,43.364,25.559,0.057389,0.224536
2026-03-19,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,932900.33,834708.46,417.3542,89.4746,0.044737,0.05
2026-03-19,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,419703.26,289187.85,144.5515,68.9029,0.034441,0.049985
2026-03-19,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,638637.36,754261.07,377.1305,118.1048,0.059052,0.05
2026-03-19,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1982610.98,2024571.47,959.5215,102.1164,0.048397,0.047394
2026-03-19,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,72819.54,13689.63,39.9842,18.7994,0.054909,0.292076
2026-03-20,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,940990.52,1215329.28,568.2347,129.1543,0.060387,0.046756
2026-03-20,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,420188.59,597960.33,277.0054,142.3076,0.065924,0.046325
2026-03-20,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,1045667.34,803895.44,362.1804,76.8787,0.034636,0.045053
2026-03-20,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1851579.05,1233849.92,489.7464,66.6377,0.02645,0.039693
2026-03-20,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,73766.33,8202.68,21.0304,11.1198,0.028509,0.256385
2026-03-21,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,1095685.86,382545.51,120.2002,34.9138,0.01097,0.031421
2026-03-21,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,415269.82,412513.24,85.2012,99.3362,0.020517,0.020654
2026-03-21,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,803307.85,354156.98,108.2134,44.0873,0.013471,0.030555
2026-03-21,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1804057.32,413658.92,104.2548,22.9294,0.005779,0.025203
2026-03-21,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,71597.08,6647.76,13.3922,9.285,0.018705,0.201454
2026-03-22,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,1049614.47,733555.26,344.7852,69.8881,0.032849,0.047002
2026-03-22,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,412924.73,367979.99,168.8976,89.1155,0.040903,0.045899
2026-03-22,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,894282.76,804323.63,379.6844,89.9406,0.042457,0.047205
2026-03-22,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1778414.33,1294817.94,329.5619,72.8074,0.018531,0.025452
2026-03-22,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,70863.05,10773.64,21.8562,15.2035,0.030843,0.202867
2026-03-23,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,852171.53,1218630.51,608.8334,143.003,0.071445,0.04996
2026-03-23,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,420004.72,788985.8,394.1065,187.8517,0.093834,0.049951
2026-03-23,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,590215.59,975203.56,487.6018,165.2284,0.082614,0.05
2026-03-23,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,2089577.4,3527462.19,1066.3151,168.8122,0.05103,0.030229
2026-03-23,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,74171.59,27797.41,56.8204,37.4772,0.076607,0.204409
2026-03-24,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,893287.56,1180689.67,590.334,132.1735,0.066086,0.049999
2026-03-24,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,402490.48,612516.22,305.9544,152.1815,0.076015,0.04995
2026-03-24,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,1010736.24,623454.51,311.678,61.6832,0.030837,0.049992
2026-03-24,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1875531.63,1069142.95,307.0182,57.0048,0.01637,0.028716
2026-03-24,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,73303.15,5549.46,14.58,7.5706,0.01989,0.262728
2026-03-25,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,1018040.72,724731.87,359.4206,71.1889,0.035305,0.049594
2026-03-25,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,405202.23,538406.33,263.5607,132.8735,0.065044,0.048952
2026-03-25,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,914179.34,734232.3,360.5809,80.316,0.039443,0.04911
2026-03-25,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1933977.93,1061439.93,266.5518,54.8838,0.013783,0.025112
2026-03-25,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,73655.22,9617.84,20.7222,13.0579,0.028134,0.215456
2026-03-26,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,949932.43,1077654.56,516.8521,113.4454,0.054409,0.047961
2026-03-26,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,393934.07,366323.14,180.8972,92.991,0.045921,0.049382
2026-03-26,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,899510.23,754362.05,375.9669,83.8636,0.041797,0.049839
2026-03-26,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1883579.05,1093967.66,369.185,58.0792,0.0196,0.033747
2026-03-26,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,70456.06,11190.66,24.6669,15.8832,0.03501,0.220424
2026-03-27,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,876035.52,332603.0,133.0412,37.9668,0.015187,0.04
2026-03-27,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,388357.32,465952.8,232.3668,119.9804,0.059833,0.049869
2026-03-27,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,568403.94,504908.22,252.4541,88.8291,0.044415,0.05
2026-03-27,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1977433.22,1300278.31,372.0862,65.7559,0.018817,0.028616
2026-03-27,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,68308.8,13203.39,41.7774,19.329,0.06116,0.316414
2026-03-28,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,876125.63,267777.56,106.1062,30.5638,0.012111,0.039625
2026-03-28,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,388464.52,272150.32,134.8862,70.058,0.034723,0.049563
2026-03-28,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,603152.41,153792.3,76.8763,25.4981,0.012746,0.049987
2026-03-28,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,2087145.09,1212098.53,243.3076,58.0745,0.011657,0.020073
2026-03-28,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,68556.69,2738.61,9.3559,3.9947,0.013647,0.341629
2026-03-29,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,931538.64,702644.03,146.3319,75.4283,0.015709,0.020826
2026-03-29,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,371807.11,96368.26,26.3243,25.9189,0.00708,0.027316
2026-03-29,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,720262.73,375572.4,137.9398,52.1438,0.019151,0.036728
2026-03-29,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1899951.97,1103812.83,222.1482,58.0969,0.011692,0.020126
2026-03-29,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,67991.91,8845.66,17.8418,13.0099,0.026241,0.201701
2026-03-30,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,947275.11,1792095.45,544.3771,189.1843,0.057468,0.030377
2026-03-30,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,373456.51,944040.7,374.2916,252.7846,0.100224,0.039648
2026-03-30,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,706869.84,914598.1,408.7779,129.3871,0.057829,0.044695
2026-03-30,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1920666.14,1779134.36,470.7899,92.6311,0.024512,0.026462
2026-03-30,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,69049.64,10903.77,28.1732,15.7912,0.040801,0.25838
2026-03-31,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,974296.18,2114081.63,728.7178,216.9855,0.074794,0.03447
2026-03-31,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,381218.91,1006282.89,485.7936,263.9646,0.127432,0.048276
2026-03-31,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,693593.9,1362535.18,571.1091,196.4457,0.082341,0.041915
2026-03-31,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,2000633.93,2402276.17,601.49,120.0757,0.030065,0.025038
2026-03-31,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,71124.48,3672.02,18.3124,5.1628,0.025747,0.498701
2026-04-01,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,1025243.16,1011880.2,401.8258,98.6966,0.039193,0.039711
2026-04-01,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,383960.29,735163.99,366.5804,191.4688,0.095474,0.049864
2026-04-01,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,792494.21,526655.63,410.0129,66.4555,0.051737,0.077852
2026-04-01,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1915730.11,1268601.79,393.0209,66.2203,0.020515,0.030981
2026-04-01,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,72880.97,1271.48,4.3434,1.7446,0.00596,0.341603
2026-04-02,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,1045130.5,1386519.44,553.453,132.6647,0.052955,0.039917
2026-04-02,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,376968.78,690979.1,345.1771,183.2988,0.091567,0.049955
2026-04-02,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,686749.17,179302.17,536.2332,26.1088,0.078083,0.299067
2026-04-02,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1900413.28,1119553.86,430.295,58.9111,0.022642,0.038435
2026-04-02,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,70512.21,8758.96,28.48,12.4219,0.04039,0.325153
2026-04-03,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,1044997.78,538144.99,170.718,51.4972,0.016337,0.031723
2026-04-03,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,376155.1,122982.8,45.4254,32.6947,0.012076,0.036936
2026-04-03,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,683115.37,197740.35,177.1354,28.9468,0.025931,0.08958
2026-04-03,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1864630.18,614122.49,162.5178,32.9354,0.008716,0.026463
2026-04-03,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,69836.04,9827.98,26.6054,14.0729,0.038097,0.270711
2026-04-04,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,1071442.54,356730.63,71.463,33.2944,0.00667,0.020033
2026-04-04,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,381121.74,360193.1,71.8849,94.5087,0.018861,0.019957
2026-04-04,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,712063.78,273897.55,30.946,38.4653,0.004346,0.011298
2026-04-04,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1841843.64,432122.99,86.7811,23.4614,0.004712,0.020082
2026-04-04,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,70211.49,3724.5,7.5569,5.3047,0.010763,0.202898
2026-04-05,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,1082976.17,960240.6,194.9792,88.6668,0.018004,0.020305
2026-04-05,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,383531.65,530837.2,124.7533,138.4077,0.032528,0.023501
2026-04-05,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,719819.56,474000.48,167.4572,65.8499,0.023264,0.035328
2026-04-05,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1873094.27,902217.41,181.2563,48.1672,0.009677,0.02009
2026-04-05,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,68323.19,5512.44,11.2295,8.0682,0.016436,0.203711
2026-04-06,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,1082116.43,1447864.27,558.0465,133.7993,0.05157,0.038543
2026-04-06,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,383059.82,818364.14,406.0275,213.6387,0.105996,0.049615
2026-04-06,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,772982.65,183480.5,534.8445,23.7367,0.069192,0.291499
2026-04-06,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1847726.19,1305108.2,282.6985,70.6332,0.0153,0.021661
2026-04-06,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,88194.24,11447.61,32.4772,12.98,0.036825,0.283702
2026-04-07,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,1157772.82,1826716.12,726.354,157.7785,0.062737,0.039763
2026-04-07,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,390052.07,995514.26,483.9087,255.226,0.124063,0.048609
2026-04-07,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,753549.09,283075.66,678.4696,37.5657,0.090037,0.239678
2026-04-07,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1963393.82,1458967.24,306.082,74.3084,0.015589,0.020979
2026-04-07,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,94124.35,18215.16,37.226,19.3522,0.03955,0.204368
2026-04-08,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,931490.05,1164981.85,465.9927,125.0665,0.050027,0.04
2026-04-08,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,387440.41,705215.99,334.7415,182.0192,0.086398,0.047467
2026-04-08,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,779683.29,232708.6,465.3235,29.8466,0.059681,0.19996
2026-04-08,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1960534.95,879998.53,330.4271,44.8856,0.016854,0.037549
2026-04-08,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,93084.15,1192.54,4.2452,1.2811,0.004561,0.355983
2026-04-09,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,934515.87,1472747.91,433.8791,157.5947,0.046428,0.029461
2026-04-09,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,388569.75,1408404.37,630.7221,362.4586,0.162319,0.044783
2026-04-09,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,777374.49,306393.63,336.4753,39.4139,0.043284,0.109818
2026-04-09,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1832527.84,809297.05,316.3648,44.1629,0.017264,0.039091
2026-04-09,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,91518.13,1918.44,3.9771,2.0962,0.004346,0.207309
2026-04-10,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,925274.95,959348.44,363.4769,103.6825,0.039283,0.037888
2026-04-10,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,390852.64,730884.27,267.6633,186.9974,0.068482,0.036622
2026-04-10,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,811717.26,670511.26,319.4859,82.604,0.039359,0.047648
2026-04-10,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1866738.95,1080289.5,239.277,57.8704,0.012818,0.022149
2026-04-10,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,93290.38,1960.54,4.0907,2.1015,0.004385,0.208651
2026-04-11,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,929709.31,574782.69,152.689,61.8239,0.016423,0.026565
2026-04-11,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,360619.61,225393.59,111.7176,62.5018,0.030979,0.049566
2026-04-11,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,816874.99,472236.86,273.3407,57.8102,0.033462,0.057882
2026-04-11,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1881957.57,1002861.85,216.8338,53.2882,0.011522,0.021622
2026-04-11,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,94959.88,1457.18,4.2697,1.5345,0.004496,0.293014
2026-04-12,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,916571.42,562635.47,151.3177,61.3848,0.016509,0.026894
2026-04-12,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,356148.5,501104.31,247.3143,140.7009,0.069441,0.049354
2026-04-12,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,802850.5,682078.26,402.6048,84.9571,0.050147,0.059026
2026-04-12,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1815631.39,839402.76,283.4214,46.232,0.01561,0.033765
2026-04-12,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,90702.27,4588.13,22.6746,5.0585,0.024999,0.4942
2026-04-13,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,929114.16,933911.2,356.7335,100.5163,0.038395,0.038198
2026-04-13,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,359905.5,532984.17,192.7758,148.09,0.053563,0.036169
2026-04-13,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,702000.42,1061556.58,592.0805,151.2188,0.084342,0.055775
2026-04-13,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1891653.36,1672862.53,337.2718,88.4339,0.017829,0.020161
2026-04-13,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,91304.2,6240.17,18.5906,6.8345,0.020361,0.297918
2026-04-14,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,797166.1,674749.1,269.8996,84.6435,0.033857,0.04
2026-04-14,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,359163.46,711235.79,354.0446,198.0257,0.098575,0.049779
2026-04-14,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,601069.12,523006.33,322.2049,87.0127,0.053605,0.061606
2026-04-14,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1859551.63,665852.02,260.8461,35.8071,0.014027,0.039175
2026-04-14,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,88645.11,2050.38,10.2519,2.313,0.011565,0.5
2026-04-15,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,844530.6,1267824.48,374.0946,150.1218,0.044296,0.029507
2026-04-15,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,360689.93,945152.76,466.7302,262.0402,0.129399,0.049381
2026-04-15,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,617427.84,397910.6,230.4311,64.4465,0.037321,0.05791
2026-04-15,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1804279.48,365094.7,127.0396,20.2349,0.007041,0.034796
2026-04-15,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,90514.71,9092.42,19.7926,10.0452,0.021867,0.217682
2026-04-16,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,836931.27,914390.85,211.1128,109.2552,0.025225,0.023088
2026-04-16,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,389003.51,943883.57,379.7094,242.6414,0.097611,0.040228
2026-04-16,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,621855.44,489985.0,262.1264,78.794,0.042152,0.053497
2026-04-16,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1805971.1,860271.77,179.9251,47.6349,0.009963,0.020915
2026-04-16,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,91497.1,17054.4,70.3581,18.6393,0.076897,0.412551
2026-04-17,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,838866.97,632317.69,186.6688,75.3776,0.022252,0.029521
2026-04-17,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,390375.22,1308086.37,420.766,335.0844,0.107785,0.032167
2026-04-17,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,619175.43,718282.52,299.4848,116.0063,0.048368,0.041695
2026-04-17,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1870917.72,1346081.69,275.7152,71.9477,0.014737,0.020483
2026-04-17,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,93141.14,7170.37,35.8518,7.6984,0.038492,0.5
2026-04-18,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,832188.11,662079.04,264.8316,79.5588,0.031824,0.04
2026-04-18,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,388047.4,496278.42,246.075,127.8912,0.063414,0.049584
2026-04-18,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,618114.65,310607.69,182.8294,50.2508,0.029579,0.058862
2026-04-18,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1862498.51,820921.52,176.4689,44.0764,0.009475,0.021496
2026-04-18,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,91195.86,12063.33,26.0332,13.2279,0.028546,0.215805
2026-04-19,USDC/cbBTC,0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,824190.13,507034.02,197.111,61.5191,0.023916,0.038875
2026-04-19,WETH/EURC,0xb20f018dde5a6fe7f93c31da05a5da9efbc52772,382977.55,465421.19,230.5865,121.527,0.060209,0.049544
2026-04-19,WETH/USDC,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,608062.73,457730.46,271.1971,75.2768,0.0446,0.059248
2026-04-19,WETH/cbBTC,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,1850667.99,1005966.29,217.946,54.3569,0.011777,0.021665
2026-04-19,WETH/cbXRP,0xee58348059c9ad6ac345be79c399da0c200627ed,87964.22,20090.86,42.072,22.8398,0.047828,0.209408
