hydrex_epoch,aero_epoch,epoch_start,epoch_end,pair,pool_address,tvl_start_usd,tvl_end_usd,tvl_avg_usd,volume_usd,fees_usd,ohydx_distributed,hydx_price_at_report,incentives_usd,fees_tvl_pct,volume_tvl_pct,fees_volume_pct,tvl_per_incentive_usd,fees_per_incentive_usd
46,153,2026-07-30,2026-08-06,CX/WETH,0xc83418f1acad06914455d931785aedadb1617def,596.61,170.39,383.5,2579.91,10.0,6098.8321,0.01601,68.35,2.6076,672.7275,0.3876,5.61,0.1463
46,153,2026-07-30,2026-08-06,USDC/PLAY,0x4cde01601c64134de101fa4d776b76c6eee1d697,494.08,335.89,414.99,2689.2,7.75,6098.8321,0.01601,68.35,1.8675,648.0234,0.2882,6.07,0.1134
47,154,2026-08-06,2026-08-13,USDC/VVV,0x02107bab40bba06ae979a15f67b5ad3853c5e116,13498.13,13481.37,13489.75,17817.62,61.13,9237.9933,0.01392,90.02,0.4532,132.0827,0.3431,149.86,0.6791
47,154,2026-08-06,2026-08-13,USDC/ZEN,0x415233bf9b9156d4f777d580e67c0a4e398a84c3,2087.26,2054.4,2070.83,2197.22,5.2,223.7575,0.01392,2.18,0.2511,106.1033,0.2367,949.79,2.385
47,154,2026-08-06,2026-08-13,WETH/CHECK,0x567b69f72c0a2689c9be0cfba576af3caa896cb2,7.7,3.27,5.49,368.34,1.49,524.2123,0.01392,5.11,27.165,6715.4057,0.4045,1.07,0.2917
47,154,2026-08-06,2026-08-13,WETH/NOCK,0x467a8846e7b54eac5d4d1cb2fdc9b8752212ff0e,842.79,473.87,658.33,3522.62,15.18,10488.6417,0.01392,102.2,2.3058,535.0842,0.4309,6.44,0.1485
47,154,2026-08-06,2026-08-13,LFI/USDC,0x53ab4c60ff04b782f630a8685af95404f099aafd,11461.42,8455.62,9958.52,10972.69,121.89,23726.04,0.01392,231.19,1.224,110.1839,1.1108,43.08,0.5272
47,154,2026-08-06,2026-08-13,AORA/USDC,0x7b5b9ac36bef2e808a02568704f651c607634c4b,0.24,0.22,0.23,0.24,0.0,12.8125,0.01392,0.12,0.0,104.3478,0.0,1.84,0.0
47,154,2026-08-06,2026-08-13,DRB/WETH,0xa9a12101beddf0950c65c32a915ae21db002623d,211.38,208.86,210.12,22.88,0.25,5.2666,0.01392,0.05,0.119,10.889,1.0927,4094.51,4.8716
47,154,2026-08-06,2026-08-13,DIEM/USDC,0xe6D1dABdDDb884c20C0eFF3c50FBa364e6C14399,0,0,0,0,0,0.0,0.01392,0.0,0,0,0,0,0
47,154,2026-08-06,2026-08-13,HOME/USDC,0x3343646E7d40099F1456405859F6c28A40423BbD,0.11,0.09,0.1,0.08,0.0,0.0,0.01392,0.0,0.0,80.0,0.0,0,0
47,154,2026-08-06,2026-08-13,AUKI/USDC,0x3c709ea8105174964a45ca913dc948f2b7477b66,1015.46,1017.03,1016.25,3392.4,15.81,1021.4058,0.01392,9.95,1.5557,333.8171,0.466,102.11,1.5885
47,154,2026-08-06,2026-08-13,FUN/WETH,0xbcbc4c1428632a176d4cbe0b7b891bf4ee6b3e09,4.64,1.19,2.92,0.83,0.0,1.1972,0.01392,0.01,0.0,28.4734,0.0,249.89,0.0
47,154,2026-08-06,2026-08-13,OVPP/USDC,0x8857358a26254f8a1100434225495e633d496950,0,0,0,0,0,0.0,0.01392,0.0,0,0,0,0,0
47,154,2026-08-06,2026-08-13,UP/WETH,0x1110d6aa4fd324f2836d618609105bb8935bbf4a,674.65,632.16,653.4,462.19,4.72,921.3773,0.01392,8.98,0.7224,70.7356,1.0212,72.78,0.5257
47,154,2026-08-06,2026-08-13,BASEAI/USDC,0xB38ebed77331641FfD84312f1f8bF0A4ae8BC2cC,0,0,0,0,0,0.0,0.01392,0.0,0,0,0,0,0
47,154,2026-08-06,2026-08-13,VELVET/WETH,0x77D190B97B20161345AC718c93f530E8a7A4800b,3498.0,923.96,2210.98,9300.72,54.75,19635.7712,0.01392,191.33,2.4763,420.6605,0.5887,11.56,0.2862
47,154,2026-08-06,2026-08-13,MOCA/WETH,0x3e172Af5f0dcA7b8D183D2Ec7Bc14D8Cab2216A8,0,0,0,0,0,0.0,0.01392,0.0,0,0,0,0,0
47,154,2026-08-06,2026-08-13,BIO/WETH,0x4BFf50D91BC2fDE06f31A91a781bd461f69e9BD8,0.2,0.21,0.21,0.01,0.0,0.0,0.01392,0.0,0.0,4.878,0.0,0,0
47,154,2026-08-06,2026-08-13,VVV/cbBTC,0xB651439c9B086c7B4399C623e54dEeBCb3905f17,297.47,138.23,217.85,34.04,0.1,13.7353,0.01392,0.13,0.0459,15.6254,0.2938,1627.73,0.7472
47,154,2026-08-06,2026-08-13,cbADA/cbBTC,0xe8C3C7f1f845bc17E6964D42D84B21F97b12FCC0,0.66,0.67,0.67,0.02,0.0,0.0,0.01392,0.0,0.0,3.0075,0.0,0,0
47,154,2026-08-06,2026-08-13,DEGEN/USDC,0xd2dd277feeec88405db3741239b0a9a96d01692d,2.01,1.84,1.92,0.9,0.0,7.2967,0.01392,0.07,0.0,46.7532,0.0,27.07,0.0
47,154,2026-08-06,2026-08-13,REI/USDC,0x02b3df6178dd2f6b43ffa075c9477dd5bbf8fd10,796.14,429.47,612.81,7185.46,28.99,5882.1362,0.01392,57.32,4.7307,1172.5524,0.4035,10.69,0.5058
47,154,2026-08-06,2026-08-13,CX/WETH,0xc83418f1acad06914455d931785aedadb1617def,170.39,160.47,165.43,648.03,4.15,5892.4227,0.01392,57.42,2.5086,391.7246,0.6404,2.88,0.0723
47,154,2026-08-06,2026-08-13,USDC/PLAY,0x4cde01601c64134de101fa4d776b76c6eee1d697,335.89,282.93,309.41,1119.18,3.2,5885.8197,0.01392,57.35,1.0342,361.7142,0.2859,5.39,0.0558
48,155,2026-08-13,2026-08-20,USDC/VVV,0x02107bab40bba06ae979a15f67b5ad3853c5e116,13481.37,15432.07,14456.72,39371.42,138.13,7107.3128,0.02984,141.01,0.9555,272.3399,0.3508,102.52,0.9796
48,155,2026-08-13,2026-08-20,USDC/ZEN,0x415233bf9b9156d4f777d580e67c0a4e398a84c3,2054.4,2119.45,2086.93,2248.03,4.49,389.8918,0.02984,7.74,0.2151,107.7197,0.1997,269.79,0.5804
48,155,2026-08-13,2026-08-20,WETH/CHECK,0x567b69f72c0a2689c9be0cfba576af3caa896cb2,3.27,82.98,43.12,621.85,2.54,194.0314,0.02984,3.85,5.8899,1441.971,0.4085,11.2,0.6598
48,155,2026-08-13,2026-08-20,WETH/NOCK,0x467a8846e7b54eac5d4d1cb2fdc9b8752212ff0e,473.87,221.45,347.66,1420.05,7.43,5938.1112,0.02984,117.81,2.1371,408.4594,0.5232,2.95,0.0631
48,155,2026-08-13,2026-08-20,LFI/USDC,0x53ab4c60ff04b782f630a8685af95404f099aafd,8455.62,33621.15,21038.39,139430.36,1798.15,21478.5167,0.02984,426.13,8.547,662.7427,1.2896,49.37,4.2197
48,155,2026-08-13,2026-08-20,AORA/USDC,0x7b5b9ac36bef2e808a02568704f651c607634c4b,0,0,0,0,0,0.0,0.02984,0.0,0,0,0,0,0
48,155,2026-08-13,2026-08-20,DRB/WETH,0xa9a12101beddf0950c65c32a915ae21db002623d,208.86,283.48,246.17,35.09,0.38,4.6396,0.02984,0.09,0.1544,14.2544,1.0829,2674.33,4.1282
48,155,2026-08-13,2026-08-20,DIEM/USDC,0xe6D1dABdDDb884c20C0eFF3c50FBa364e6C14399,0.12,0.12,0.12,0.02,0.0,0.0,0.02984,0.0,0.0,16.6667,0.0,0,0
48,155,2026-08-13,2026-08-20,HOME/USDC,0x3343646E7d40099F1456405859F6c28A40423BbD,0.09,0.08,0.08,0.07,0.0,0.0,0.02984,0.0,0.0,82.3529,0.0,0,0
48,155,2026-08-13,2026-08-20,AUKI/USDC,0x3c709ea8105174964a45ca913dc948f2b7477b66,1017.03,1074.69,1045.86,2977.33,13.76,1179.483,0.02984,23.4,1.3157,284.6777,0.4622,44.69,0.588
48,155,2026-08-13,2026-08-20,FUN/WETH,0xbcbc4c1428632a176d4cbe0b7b891bf4ee6b3e09,1.19,0.11,0.65,0.36,0.0,0.2901,0.02984,0.01,0.0,55.3846,0.0,112.94,0.0
48,155,2026-08-13,2026-08-20,OVPP/USDC,0x8857358a26254f8a1100434225495e633d496950,0,0,0,0,0,0.0,0.02984,0.0,0,0,0,0,0
48,155,2026-08-13,2026-08-20,UP/WETH,0x1110d6aa4fd324f2836d618609105bb8935bbf4a,632.16,568.55,600.36,579.39,5.9,584.5158,0.02984,11.6,0.9828,96.5079,1.0183,51.77,0.5088
48,155,2026-08-13,2026-08-20,BASEAI/USDC,0xB38ebed77331641FfD84312f1f8bF0A4ae8BC2cC,0.11,0.13,0.12,0.74,0.04,0.0,0.02984,0.0,33.3333,616.6667,5.4054,0,0
48,155,2026-08-13,2026-08-20,VELVET/WETH,0x77D190B97B20161345AC718c93f530E8a7A4800b,923.96,736.42,830.19,5013.39,40.82,11681.2922,0.02984,231.76,4.9169,603.8847,0.8142,3.58,0.1761
48,155,2026-08-13,2026-08-20,MOCA/WETH,0x3e172Af5f0dcA7b8D183D2Ec7Bc14D8Cab2216A8,5.13,5.73,5.43,0.92,0.0,0.0,0.02984,0.0,0.0,16.9429,0.0,0,0
48,155,2026-08-13,2026-08-20,BIO/WETH,0x4BFf50D91BC2fDE06f31A91a781bd461f69e9BD8,0.21,0.2,0.21,0.01,0.0,0.0,0.02984,0.0,0.0,4.878,0.0,0,0
48,155,2026-08-13,2026-08-20,VVV/cbBTC,0xB651439c9B086c7B4399C623e54dEeBCb3905f17,138.23,167.63,152.93,62.29,0.18,0.5752,0.02984,0.01,0.1177,40.7311,0.289,13401.61,15.7738
48,155,2026-08-13,2026-08-20,cbADA/cbBTC,0xe8C3C7f1f845bc17E6964D42D84B21F97b12FCC0,0,0,0,0,0,0.0,0.02984,0.0,0,0,0,0,0
48,155,2026-08-13,2026-08-20,DEGEN/USDC,0xd2dd277feeec88405db3741239b0a9a96d01692d,1.84,1.1,1.47,2.15,0.01,5.6338,0.02984,0.11,0.6803,146.2585,0.4651,13.15,0.0895
48,155,2026-08-13,2026-08-20,REI/USDC,0x02b3df6178dd2f6b43ffa075c9477dd5bbf8fd10,429.47,0.06,214.77,3656.94,12.61,5663.9076,0.02984,112.37,5.8715,1702.7635,0.3448,1.91,0.1122
48,155,2026-08-13,2026-08-20,CX/WETH,0xc83418f1acad06914455d931785aedadb1617def,160.47,177.46,168.97,261.22,0.68,5672.0785,0.02984,112.53,0.4025,154.6001,0.2603,1.5,0.006
48,155,2026-08-13,2026-08-20,USDC/PLAY,0x4cde01601c64134de101fa4d776b76c6eee1d697,282.93,288.35,285.64,933.64,2.64,5665.4754,0.02984,112.4,0.9242,326.859,0.2828,2.54,0.0235
49,156,2026-08-20,2026-08-27,USDC/VVV,0x02107bab40bba06ae979a15f67b5ad3853c5e116,15432.07,18777.81,17104.94,100088.74,351.41,7628.3521,0.03393,181.18,2.0544,585.1452,0.3511,94.41,1.9396
49,156,2026-08-20,2026-08-27,USDC/ZEN,0x415233bf9b9156d4f777d580e67c0a4e398a84c3,2119.45,2441.43,2280.44,9706.35,35.38,294.2925,0.03393,6.99,1.5515,425.635,0.3645,326.26,5.0617
49,156,2026-08-20,2026-08-27,WETH/CHECK,0x567b69f72c0a2689c9be0cfba576af3caa896cb2,82.98,1.09,42.04,80.32,0.41,120.2866,0.03393,2.86,0.9754,191.0789,0.5105,14.71,0.1435
49,156,2026-08-20,2026-08-27,WETH/NOCK,0x467a8846e7b54eac5d4d1cb2fdc9b8752212ff0e,221.45,300.22,260.84,507.19,2.49,5536.8595,0.03393,131.51,0.9546,194.4486,0.4909,1.98,0.0189
49,156,2026-08-20,2026-08-27,LFI/USDC,0x53ab4c60ff04b782f630a8685af95404f099aafd,33621.15,24550.05,29085.6,129696.54,1603.3,91610.4531,0.03393,2175.84,5.5123,445.9132,1.2362,13.37,0.7369
49,156,2026-08-20,2026-08-27,AORA/USDC,0x7b5b9ac36bef2e808a02568704f651c607634c4b,0.22,0.25,0.23,0.11,0.0,0.0,0.03393,0.0,0.0,46.8085,0.0,0,0
49,156,2026-08-20,2026-08-27,DRB/WETH,0xa9a12101beddf0950c65c32a915ae21db002623d,283.48,551.49,417.49,2272.71,32.97,5.2293,0.03393,0.12,7.8973,544.3812,1.4507,3361.39,265.4591
49,156,2026-08-20,2026-08-27,DIEM/USDC,0xe6D1dABdDDb884c20C0eFF3c50FBa364e6C14399,0.12,0.14,0.13,0.02,0.0,0.0,0.03393,0.0,0.0,15.3846,0.0,0,0
49,156,2026-08-20,2026-08-27,HOME/USDC,0x3343646E7d40099F1456405859F6c28A40423BbD,0,0,0,0,0,0.0,0.03393,0.0,0,0,0,0,0
49,156,2026-08-20,2026-08-27,AUKI/USDC,0x3c709ea8105174964a45ca913dc948f2b7477b66,1074.69,1075.34,1075.01,6080.09,30.61,817.6809,0.03393,19.42,2.8474,565.5819,0.5034,55.35,1.5762
49,156,2026-08-20,2026-08-27,FUN/WETH,0xbcbc4c1428632a176d4cbe0b7b891bf4ee6b3e09,0.11,0.09,0.1,0.05,0.0,0.0,0.03393,0.0,0.0,50.0,0.0,0,0
49,156,2026-08-20,2026-08-27,OVPP/USDC,0x8857358a26254f8a1100434225495e633d496950,0.06,0.07,0.07,0.03,0.0,0.0,0.03393,0.0,0.0,46.1538,0.0,0,0
49,156,2026-08-20,2026-08-27,UP/WETH,0x1110d6aa4fd324f2836d618609105bb8935bbf4a,568.55,2.03,285.29,10.13,0.12,372.9269,0.03393,8.86,0.0421,3.5508,1.1846,32.21,0.0135
49,156,2026-08-20,2026-08-27,BASEAI/USDC,0xB38ebed77331641FfD84312f1f8bF0A4ae8BC2cC,0,0,0,0,0,0.0,0.03393,0.0,0,0,0,0,0
49,156,2026-08-20,2026-08-27,VELVET/WETH,0x77D190B97B20161345AC718c93f530E8a7A4800b,736.42,235.78,486.1,3948.1,27.89,8660.2778,0.03393,205.69,5.7375,812.1991,0.7064,2.36,0.1356
49,156,2026-08-20,2026-08-27,MOCA/WETH,0x3e172Af5f0dcA7b8D183D2Ec7Bc14D8Cab2216A8,5.73,0.03,2.88,0.49,0.0,0.0,0.03393,0.0,0.0,17.0139,0.0,0,0
49,156,2026-08-20,2026-08-27,BIO/WETH,0x4BFf50D91BC2fDE06f31A91a781bd461f69e9BD8,0.2,0.26,0.23,0.02,0.0,0.0,0.03393,0.0,0.0,8.6957,0.0,0,0
49,156,2026-08-20,2026-08-27,VVV/cbBTC,0xB651439c9B086c7B4399C623e54dEeBCb3905f17,167.63,4.15,85.89,15.49,0.05,0.8544,0.03393,0.02,0.0582,18.0347,0.3228,4232.64,2.464
49,156,2026-08-20,2026-08-27,cbADA/cbBTC,0xe8C3C7f1f845bc17E6964D42D84B21F97b12FCC0,0,0,0,0,0,0.0,0.03393,0.0,0,0,0,0,0
49,156,2026-08-20,2026-08-27,DEGEN/USDC,0xd2dd277feeec88405db3741239b0a9a96d01692d,1.1,1.03,1.06,2.42,0.01,0.0,0.03393,0.0,0.939,227.23,0.4132,0,0
49,156,2026-08-20,2026-08-27,REI/USDC,0x02b3df6178dd2f6b43ffa075c9477dd5bbf8fd10,0.06,14.76,7.41,255.69,0.79,3260.9942,0.03393,77.45,10.6613,3450.6073,0.309,0.1,0.0102
49,156,2026-08-20,2026-08-27,CX/WETH,0xc83418f1acad06914455d931785aedadb1617def,177.46,8.18,92.82,14.52,0.08,2784.8151,0.03393,66.14,0.0862,15.6432,0.551,1.4,0.0012
49,156,2026-08-20,2026-08-27,USDC/PLAY,0x4cde01601c64134de101fa4d776b76c6eee1d697,288.35,5.74,147.05,266.91,0.66,2840.9377,0.03393,67.48,0.4488,181.5159,0.2473,2.18,0.0098
